id,sentencia original,label,len_chars,len_words
768010762719821824,"@hundredrooms @ohmyworld_es Qué chulada! Mola mucho el post, chicas!",P,68,9
794754276660748288,Tan sólo es un mal día no una mala vida,N,39,10
806292600558850048,El ingenio yorugua... Me divierto mucho.,P,40,6
816632751642251264,"Desvelado, cansado, cuasienfermo pero feliz. Vámonos al aeropuerto. Buenos días!",NEU,80,10
806723955973189637,Primera vez que David cena en mi casa y quiebra un vaso.,N,56,12
816161618937708548,Wooooow que curativo es esto!!!! Me hace parecer menos perra y un poco mas agradable Me gusta,P,93,17
813972029267410944,Lo extraño demasiado! 5 días es demasiado para mí,N,49,9
799910591733387264,Siento que algo malo va a pasar o paso..ahí que instinto de mierda..que se apague que quiero intentar dormir,N,108,19
"7,99387E+17",@Cronistacom ESCRITO de él para estos días 2Tes:2:9)con GRAN PODER y señales y prodicios mentirosos( ILISIONES fornicarias Ap:18,NEU,128,18
767839835625254912,@erlik imposible  he tenido un par de horas libres solo. ¡Ha sido una visita fugaz!,N,83,15
818545415163351040,"Regla básica para hacer una fiesta de cumpleaños... TENER AMIGOS, no sé a quién invitar",N,87,15
805030196265054209,Me hice un sándwich. En vez de queso le puse leche condensada y aún así lo puse a tostar,NEU,88,19
770419525955256324,Estoy pensanfo seriamente ir mañana a Bilbao de caza y de compras Ohhh wait pero si yo no salgo de casa,NEU,103,21
772537325305946113,"@Viikarii Relajate chica  el examene sta done, las notas no van a cambiar por mucho que tiembles asique no te rayes",N,115,21
806727328659144706,Yo quiero una familia así #ModernFamily,NEU,39,6
791832610565660673,Amo saber que en cada segundo de ese homenaje estaba mi infancia feliz,P,70,13
759208980652630016,"La única ""persona"" a la que le cuento mis cosas es un niño de 5 años, no me critica, solo me escucha y lo mejor es que entiende un poco",N,135,30
769887885818421248,Como siempre mi tortilla triunfa mas que otros platos #playa… https://t.co/C60TC2teqV,P,85,11
770319738169851905,@cangasdeonis_ @lavuelta Muchas gracias! Un placer conocer un pueblo tan precioso,P,81,11
787408838689484801,Tengo hambre de la tonelada de comida que cocina para mi mamá todos los fines de semana,P,87,17
800807109776523264,"Que vengan los gurices que te juntabas hace mil año , y te digan para volver a juntarse. Es re lindo",P,100,21
766450439256674306,"No compitas con nadie, no tienes que demostrarle nada a nadie, no tienes que llegar a donde otro llegó, solo superar tus propios límites.",P,137,24
810150430135226372,"La única gran verdad, es que no terminas de conocer a las personas. #BuenDiaATodos",NEU,82,14
781604298115411970,@ciudad_com @cuervotinelli  !! El más lindo de todos ...,P,56,9
"8,13508E+17","Que lindo el señor Gonzalo,invitandonos pollo a la brasa",NEU,56,9
817273361449517057,"De Las princesas Ana&amp;Mía a Mórbida mal pedo, qué tan gorda soy si me encontré boronitas en mi papada?",N,105,19
815788692543602688,"@jair_mendieta me insultas noo, solo quiero verte",NEU,49,7
818950979911581696,@gustragosmaxima deberías poner la de prendido fuego de @ntvgoficial para participar,NEU,84,11
792521562255659008,"sinceramente nunca me consideré belieber porque no es mi ídolo, pero sí, me encanta como artista y me sé toooodas sus canciones",P,127,22
756774569076199424,esta noche hasta el culete,NEU,26,5
801531504325263362,Alguien tiene algún contacto que haga queques navideños?,NEU,56,8
796328841052618752,@natyrodriguez Demasiada decepción con la humanidad,N,51,6
773378686301016065,"@josdav17 nunca hacen nada, hasta que exista según ellos más evidencia o sea aparecer más de 4 veces al día en tu casa no es válido",N,131,26
809447192473849858,"@yamtst uuuuy más que feliz con eso, quiero ir a verte!!! Tengo mis últimas vacaciones",P,86,15
768575453410058240,"@Graffitera23 qué hermoso!,es bueno desviar la mirada al cielo y a las nubes de vez en cuando,abajo está jodido.preciosa foto,mil abrazos",P,137,21
770390152887824384,Me gustaría arreglar tantas cosas pero no puedo arreglar ninguna y es muy frustrante,N,84,14
769965856281559040,@Txemacg @antoniosanto Yo lo hice en el cole ! Fuimos a trafico un par de días a aprender a circular con bici  (Colegio público),NEU,128,24
813769931263188992,"Sí es Shido ser fiel Yo sabía que lo era. Qué me pasó esas veces? O sea, fue desde mi primer novio en CCH...",P,108,24
818534891293851649,Ya tengo mi principal propósito de este año,P,43,8
809432817696378880,@fabian05_p perdida ya no tomo coca.,NEU,36,6
770247034574176256,"Repito, de momento NO HAY FECHA LÍMITE y las preguntas son EN EL E-MAIL no encima del vídeo",NEU,91,18
811744740391665664,@VGardini25 estoy indignada @ximena_casanova yo solo quería ver Hannah Montana,N,78,10
763190413507395584,"La vida te va a poner donde debas estar, porque en últimas todo aquello que fue, ya es. Y lo que ha de ser, fue ya",NEU,114,26
818655010703613953,"@Juan_S_Alba No,No,No! No sabe de Fútbol El mejor equipo es el Barcelona JAJAJAJAJAJAJA",NEU,87,13
818695406615863296,Mi vecino poniendo musica triste y eso hace que extrañe muchaa cosas,N,68,12
804773102655852544,@kabek Y suuuuper diferente a sus trabajos anteriores! Tengo que comprarlo tho porque no esta disponible en apple music,NEU,119,19
807639668367958017,No te diré porque duele tanto sé que no quieres saber lo que pienso ni lo que diré ni mis motivos Tu eres realmente bueno para mi,NEU,129,27
774723515995914240,Acabo de ver una chamaca con un piercing de mota en el ombligo. Lo peor es que tiene cara de que lo que fuma es jamón,N,117,26
803061996828692480,@lawanddemons perdón por ser la peor prometo darle mucho amor comprensión y ternura apenas termine el semestre,P,110,17
791067778752983041,"La típica que nunca ha dicho la palabra ""picha"", siempre se la ha ""comido"".",N,75,14
769818730511659008,@LiederabendCat Muchaas!! Y algunas muy bonitaas! Pero es verdad que se tiende a interpretar los 40 principales..,NEU,113,17
792533015037640704,No hay mejor momento pa' matar que cuando ya te dan por muerto,N,62,13
770371876753403904,@marcasgz menos mal que no has dicho escuchal #enlacabezaNo #loSiento,P,69,10
771602788346245121,@elenaarnaiz @pruebatmagazine muchas gracias!! feliz día,P,56,6
793253554517643265,@junchyg16 Bueno me dejas un poquito màs contenta gracias,P,57,9
811880425773793280,@FolagoR no la estoy pasando bien... Tus vídeos me harán sentir mejor.... Trata de hacer más fail please,NEU,104,18
767844691073232896,"@chiscoyo hombre!  Yo siempre y con la gente que me cae bien claro, con los que me caen mal ni agua  Muacc",NEU,106,22
815743502491545600,"@edo_diaz ¡Hola! Hemos confirmado que la señal se transmitió correctamente en la región, por favor revisa con tu cableoperador",NEU,126,19
792950601533394944,@Javiercd18 Jajaja es que te pones a buscar defectos en una buena iniciativa de redes Yo también te quiero y me haces falta.,P,124,23
789226603452694530,Extraño mal a la enana vo lpm no se ni como esta,N,48,12
797476967293616128,@freezedolan igual same estoy igual q vos con lo que pusiste el año que viene será,NEU,82,16
804180061532409856,@musadorada jajaja si claro normal,NEU,34,5
797556184702140416,"Creo que es la primera vez que no me deprimo por la fecha de mi cumple, esta vez la preocupación por mi sustenta le ganó",N,120,25
785369677648293888,@harrycourage fue por una buena causa !! no me malinterpretes,NEU,61,10
800276454789484544,@BrunaSosa7 Te Extrañoo y muchooo vuelveeee yaaa,N,48,7
768106081251975168,Rubén y Mangel deberían hacer como en 2013 y mencionarse en Twitter a cada rato. Así nos harían felices  *no lo hacen*,NEU,118,22
762833657526497281,"@byCoba con agua, hielo regularmente para que se mantenga fresca y un poquito de azúcar a la semana, me han durado hasta más de 1 mes.",P,134,26
786405475055046656,"@H_E_Y qué injusticia, yo no sabía guardadas porque no las quería arruinar.. y se me dañan en la siguiente puesta",N,113,20
786412156711428097,En otros temas y aparte: la vida da muchas vueltas que curioso como cambian algunas cosas,NEU,89,16
815489729575534593,"@CarolinaPadron: Hola, te deseo un feliz año nuevo 2017 lleno de salud, abundancia y éxitos. Te mando un fuerte abrazo",P,118,20
810512741257527296,Que pasada... Buen.. día seguir el camino.. dormir todo lo que se pueda ... Éxitos... !!,NEU,88,16
771044728976642052,"@hollagher Si lo compraste con tarjeta no tienes que hacer nada, si es en efectivo imagino que cualquier FNAC vale.",NEU,115,20
817494784755515393,"@olivanoticias ahí no van, por que no les gusta el sabor del jamón serrano",N,74,14
818864001740341250,@DianaLeealM es de Dianas jaja gracias bella,P,44,7
810531233105055745,"@wendyriveran1 jaja tienes talento para componer canciones eh si terminas la letra me la pasas,me gustaría escucharla",P,117,17
815815293532409856,"puras fotos lutteo en mi tl, basta me hacen extrañarlos",N,55,10
770286730150866944,"Nunca vi a nadie gritar de terror ni saltar tanto en tan poco tiempo JAJAJAJAJAJAJAJAJAJAJAJAJA P no soy cruel, fue con cariño",N,126,22
769839243883638784,"Rivera y Rajoy no han pactado que Nivea vuelva a lanzar pelotas de playa desde una avioneta, como cuando era pequeño. Nos vemos el 25D",N,134,25
770403709402701824,Libros que enganchan desde la primera página y hacen que el tiempo vuele....! Buenisismas noches,P,96,15
773927605091393536,@Exidax no seas tan bueno,NEU,25,5
785954476217757697,@Jullgallo no podes verlo por Vera+..? que horrible verlo sin relato uruguayo!,N,78,12
808443084073816065,El flaco Agazzi me tiene bloqueada! Qué diablos? Tiene que ser un error... No me elico...,N,89,16
790621955389095936,Querer alguien que no te quiere es como intentar volar con un ala rota. ..................................,N,106,15
796408898127331329,@alejandro_mhr el cine de Irán es de los mejores en el mundo,P,60,12
816303293458620417,Buen día. No funciona el semáforo de Avenida Cultura @HermosilloGob Saludos,N,75,11
801223329625542656,"#MisPropositosPara2017Son buscar un mejor amigo, necesito a alguien!? nadie?",N,76,9
807788219769192448,fue algo parecido al amor,NEU,25,5
770049858627657728,Yo ahora podría estar en mi casa de zgz viendo los premios en la tele tan ricamente l tenerlos grabados pero no,NEU,111,22
796240698702000128,Ahora tengo que dormir llena de repelente,NEU,41,7
813954114061275136,"@Libranorte te entiendo, toda mi vida me he sentido igual; pero siempre hay que ser fiel a uno mismo",NEU,100,19
810810684502134785,@JKsSpicyLatina Espero que la hayas pasado lindo,P,48,7
770312269121064960,¡Gracias a ti @cesartgil! Que tengas una buena tarde  #FelizLunes,P,65,10
771483838908395521,De verdad ojalá hacerme fotos bonitas,P,37,6
803059188993769472,@virginiagy8 lástima que no podemos decir lo mismo de la otra Ámsterdam,N,71,12
808357763600424960,@SoyCaracola si lugar de incalculables arrochadas,N,49,6
770033138819104768,"@_ArtificialRed_ gracias tocaya  Pero.. es que es verdad da rabia.. ni un extremo ni otro, si hay machismo voy a ser la primera que va..",N,136,25
802298017617326080,@ASuicideBoy me siento muy identificada con tus tweet y vi tu cuenta porque mi mejor amiga aveces da rt a tus cosas,P,115,22
785686468039577601,"quiero ver las muñecas de la mafia,pero tengo que terminar mi examen y mañana tengo que hacer mi estúpido vídeo para el parcial y",N,129,24
768096127434551302,@lejosdelmarfilm @VeronikaMoral Verónika es una gran actriz y sobretodo una maravillosa persona!! Deseando verla ahí!! Besos!,P,125,16
799270195802030080,"yo no puedo tener rulos ni con las cremas esas, pero me las pongo porque tienen rico olor",NEU,89,18
800831223610441732,@zeroanima tómese de algo de una vez y listo,NEU,44,9
812696765413593088,Es casi medio día y ya tengo todo,NEU,33,8
793274631029424130,Ya extraño romperle las bolas y peliarlas ya se que me extrañan tambien,NEU,71,13
797865894001180672,Mi familia ya empezó con villancicos a todo volumen 24/7 y yo que tenia mi musica puesta y me la quitaron,NEU,105,21
757413115499798528,"@GScharrua ¿Y tu? ¿Contame que les dan a las focas en el zoo? jaaja Gracias por hacerme reir gratis, TODO LO DEMÁS TU GOBIERNO LO COBRA",N,135,26
817585145670725636,"@vidal_guitar eso es lo angustiante nada de información segura, muchas gracias por responder",NEU,92,13
804152829090926592,@LuzuGames Que bueno! porque me perdí el directo,P,48,8
758093202402447361,"Se suspendió por fuerza mayor mi show en la mina, y ahora qué hago justo el 28 ya se iré al cambio de mando y haré de Ollanta",NEU,125,28
771332534118514689,"MCs ¿Queréis un header como los que hicimos ayer? Háblanos, colabora y échate un free para nosotros y será vuestro. Se agradece RT",NEU,130,23
770341421370912769,"@r_falque bueno, a veces es lo único que tengo, y hay algunos que merecen la pena",P,81,16
814303620040630272,Ah cada rato entro a los Md's y checo los que le mande a Brandon haber si tan siquiera me aplica el visto pero nel pastel,N,121,26
809374283306827777,@XiniaCH Xinia de mi vida tenía toda la intención pero se me hizo imposible al final del día,NEU,92,18
816577957145825280,Por que no maquillo padre como mis primas de USA y por que no tengo su maquillaje hahahaha,N,90,18
805585062867693568,"@itsshirrley hizo un tiempazo en una ruta desafiante, ¡felicidades! Es muy muy campeona ️",P,89,14
801651061928972288,"@KimSalas21 La vida conspira en contra de uno, que injusto jaja.",N,64,11
818943755294216195,"Neta es súper estresante no traer datos, no puedo ver el vídeo y no puedo tuitearte locamente @ElJuanpaZurita #LocurasEnColombiaJZ",N,130,19
800191111633444864,se ve que no me conocen ni un poquito,N,37,9
802818358613786624,Mal tengo que extudiar y tu,N,27,6
770926989591056385,"@manuelortegama4 se llama Wolf, es la mascota #SeSalen en apoyo a los deportistas paralímpicos Más inf https://t.co/KQl89uDr3h",NEU,126,17
811597072424124420,@atenea2guerrera exacto ! cuando te esperanzas en algo o alguien y no resulta terminas decepcionada,NEU,99,15
801274351077031940,"@cuervotinelli Que descanses !!, Tqm ..., re lindo el programa de hoy @elchatoprada @hoppefede  !!",P,98,15
811793744194404352,@LuciaLu26 mi mamá me pasó la misma foto y me dijo exactamente lo mismo,NEU,71,14
808765829550665728,@bluesofu noup tu corazón es de oro ese no hay y aparte es único nunca podrían crear uno igual 🤷‍️,P,98,20
797973346294136832,@SantyTkd11 subi a la azotea por tu tweet y esta normal,NEU,55,11
772796443623129095,@DesireeDelgado yo llevo medio verano debajo de la dichosa máquina... menudo verano largo este año de sofoco...,N,111,17
816358954074836992,"@chocoloveAc tenemos muchas ganas de verte!!! Te extrañamos muchísimo, vuelve pronto porfavor!!!! te queremos mucho",P,115,15
804349512269570049,1 de diciembre y la gente tiene una sonrisa en la cara no se si es por el estrés del mes pero igual tienen una sonrisa. #felizdía,NEU,129,27
792133170460327936,"Pero ya siendo serios les respondo algo así como: ""Fanon, F. (1965). Los condenados de la tierra. México: Fondo de Cultura Económica.""",NEU,134,22
