id,sentencia original,label
770617213887746048,"@otonashi_saya Ja ja, imagino que cada uno de una forma distinta. Yo me compro gadgets o veo una peli (como Interstellar",NEU
770590253937790976,@goetha  Ahora es Abel quien está resfriado  es lo ke tiene estar juntos todo el tiempo jajaja el curro bien?,N
770933976349417472,@Aitt7 calla que yo estoy ahora en mi día libre y las horas se pasan más rápido que poniendo copas en el bar,N
772521623551348736,@V966Cobano Ojalá personaje! Pero tengo examen el 12  De todas formas hablamos para la semana siguiente que ya se lo he dicho a Fernando!,N
772478723996184577,@pacoleonbarrios Aun hace calor pero las piscinas ya están cerradas y el mar pilla lejos  El Corte inglés no ha dicho aún que se acaba...,N
768582850530639873,gracioso bc en la película de Nunca apagues la luz utilizan luz negra y hoy he llegado a casa y han puesto uno en el baño,P
768115910657712128,"@mamarracha2000 yo los vi en el Low cost de hace 3 años y me decepcionaron, aunque dicen que lo mismo hacen una cagada o son la hostia",N
771861553067032577,"Yo estaba cansadete, pero de repente me habla a un amigo para jugar un ratejo a la Beta de Battlefield 1, y quién le dice que no al chico",P
767817325680660481,@eduarsarcos yo no soy normal,N
767366115999834112,Que coraje me dan lxs prepotentxs,N
773304255570644992,Era más grande de lo que parece.,NEU
770677317895094273,"@xladyoflight claro que sí, París merece mil visitas",P
770711670809300993,@BornToBeJuan lo siento Juan ya sabes que soy hetero,N
770684236533796864,"Doght es amable,Doght es cariñoso,todos quieren un Doght,disponibles,en ninguna parte",NEU
770275162415661061,@javier_andres @txarly fui idiota y pude comprarlas hace días. Parezco nuevo.,N
770234256501141508,@Madridonasangre yo acabo de aportar mi pequeña contribución. Te sientes tan bien!,P
770075865845755904,"Despues de tener el combo perfecto pa sentirme como una mierda, a dormir",N
770159312580800512,"@emedemo holaaaa de origen vegetal  nunca nunca nunca de origen animal, buen día",NEU
770752938147012608,"@Valenciazombi Genial! muchas gracias. Mi fanpage de FaceBook sigue activa también, aunque yo no entre",P
770700614208786432,"@mividaaburrida @juanpabloraba por dios que guapo sale, que pena que en españa supongo que no saldrá",NEU
770654500306690048,.@FestivalGigante vamos a estar desde primera hora viendo a @GoleYaika y @SonogramaGrupo pero son bienvenidas alternativas emergentes!,P
770315319881719808,"@Javiturpeiro eso dice mucho de él... así que nada, tómate tu tiempo que cuando estés preparado, todo llegará",NEU
770874653896273920,"@carlosgterol @MataTweet Si, ayer estuvimos reunidos en Moncloa, pero al final habrá que repetir elecciones ... Está que responde!",NEU
769965167190937600,mi vida es una mierda primero me enamoro de un macedonio en ibiza y ahora del timbales de la panorama,N
770468520736030720,Ea ya mañana cuando me despierte empieza la fiesta y ya estare distraido para el largo viaje de Valencia a Cadiz,P
770797203157716993,"La regla me esta destrzando el cuerpo Quiero vomitar, me duele la tripa, la cabeza, tengo fiebre y estoy mareada y pf",N
769869979646828544,Echo de menos a Lexa  mis bragas ya no vuelan tanto como antes. Ya no me hace falta limpiarlas cada 5 minutos,N
771361293861289985,"@Dekainfame sí, he leído eso, pero luego he leído OTOÑO, NOVIEMBRE, DICIEMBRE y me ha dado bajón Además no tengo ni ds ni juego",N
771386037214048256,"@astrongergirl "" En algún momento empecé a mirar más al suelo que al cielo "" "" Estoy harto de llorar, así que intento sonreír """,N
768142391639433221,Tengo una hermana que con ella no me puedo aburrir jaja creo que todas las gilipolleces las ha aprendido de mí. Es como una segunda Nicky,P
770403844282953729,"@FaranduleroYo Jo  no me parece bien porque se va a ir Yessica a la primera, pero bueno al menos ha llegado al TOP8, no la esperaba aqui.",N
768531390262632448,"Buen partido a todos @overgame_org , suerte en la final de losers y a ver si nos volvemos a ver en la gran final. Saludo a esos casters",P
769307188326240256,"@cakebaess no lo es, tranquila",P
767394018527436800,ah bueno y no tengo dinero,N
774733804833472512,Mañana va a ser un día guay,P
770707842886164485,@jimena9011 @JM_VelascoG muchas gracias! feliz noche a ambos,P
770666914523774977,la verdadera eriichii me hubiera dado besitos SO MARRANA,N
770683204047175680,@albertbru una especie de Titanic pero en versión cutre no?,N
770582014118559744,@DanteDirewolf porque cuando veía a mi hermano jugar tenía malas pulgaaas,N
770135922604138500,@MataTweet @Alejandro_Novas jajajajaja. El All Bran es Pro!  Buenos días compis!,P
770142637852688384,"@eenriquelopez era por troleaer, usar store data  valdría auqn tampoco sería preciso. #troll",NEU
770644810118168576,"@LaQueSoySiempre Te comprendo,dominar y anular como haces tú conmigo al HABLARME en voz ALTA,ok",N
770722093860327424,"Dicen que Twitch va mal hoy, pero aún así os pondré stream en 20 mins",NEU
770624050259451904,"@SoRaRaP eso sería más propio de ellos, yo no me ensucio las manos con personas dependientes",N
770624610798858240,@RaulVCF__ ya y asi se va a quedar hasta que encuentre una de villa nueva en calidad,N
770581249975083008,"@CarlosLMiranda Buen artículo Carlos , se va Lucas pero tampoco hay que dramatizar , casi me haces llorar",P
770943120179691520,"@VicentIvars @JJCuerda @eljueves pero hombre, eso ya lo había leído  La pregunta es... ¿Cuál pretende ser el titular completo?",NEU
769640318920720384,Apenas me he muerto de miedo pasando por la plaza donde se hace la hoguera de San Juan toda oscura.,N
"7,69876E+17","@borjald Ahora, la alternativa es incoherente e igual de inviable a día de hoy. En eso creo que estamos de acuerdo",N
770944329540075520,"No tenemos la sensación de ir a un trabajo, din os @PIXIES Eu na ofi lendo o @rockdelux, tampouco a teño  https://t.co/MEG8DZVVTn",P
769960084306792449,"Utopí audiencia estable, media de más de 8'5 en Imdb etc... Pero fue cancelada. No se puede tirar tanto de la manta farmacéutica",N
771783543575937024,@DBeletujo ajajajaja yo en Benidorm vi a dos mujeres con carritos de bebé y los perros dentro y cuando las vimos nos quedamos flipados,N
771399989176205313,Ahora que empiezan las jornadas de toros en esta ciudad me pongo un poco más triste al ver que seguimos sin evolucionar en muchas cosas,N
768107747959246848,@ericelhumano a las lesbianas machorras y eso ya no lo veo bien de hecho lo malo de las pelis es que los suelen poner de personajes ...,N
770399239474216960,"@JohanaGonzalezD es la mejor y la peor a la vez. Yo la quiero de vuelta, no me la pueden quitar así con otro cuarto puesto en Río",N
768126310644387841,"@Mary___says no te voy a criticar por subir un video desagradable, pero te invito a que vayas a Cuba y te quedes un tiempo a ver que tal",N
769559274104164352,@Mentestropeada Bof tio que duro,N
767432328381693952,En realidad no soy tan blanca,NEU
774695287717855232,Qué jodido es ser del @RealZaragoza hoy,N
770657192357789696,@esther_trota Espero que te guste  Escocia es precioso!,P
770142365927501824,"@StealThisHills omito el *con alguien*, pensaba que estaba claro",N
770707710765588481,"@SiMeLaTarareas @HacheFilardi @Noel_PI sí, los epónimos!  como ""rebeca"" también",NEU
770575339466653696,"@FranCartagenaCT @BurnleyOfficial @ChelseaFC Bastante, bastante. Ganitas de verlo romper la Premier.",P
770725676798410752,@ricki33_ me quedo con la tónic ya sabes que soy un clásico,P
770752263111446528,2. Si. Eres mi crush máximo aunque te considere de mis mejores amigos,P
770641472580415488,"@GemitaKbyos ¡Enhorabuena! Eres la ganadora del sorteo,escríbenos por mensaje privado para darte el premio",P
770726042315161601,"¡Eh @rccelta_oficial, #GuidettiNoSeVende! Pero entre nosotros... Si lo vendéis, mandarlo para Valencia eh  #AmuntValencia #HalaCelta",P
770711406857555969,Mi móvil no me deja abrir los grupos y tengo unos 600 mensajes así de regalo,N
770757357513109504,"Un poquito de Ministerio del Tiempo y a dormir, que mañana hay que hacer muchas cosas Bona nit",P
770571007736287232,"@lithospheric Mejor. Cuando pagan la ESA y la NASA, al fin y al cabo pagamos todos  Que chulada!",P
770949040804691968,"#HistoriasAlegresEn4Palabras ""hoy trabajo en compañía"" y es que en @TaludEria se trabaja rodeado de gente muy maja  #Coworking #Oviedo",P
771337490317840384,No puedo evitar ir a beber una lata de refresco y acordarme de @LourdesBiurrun family y terminar sirviéndome en vaso...,NEU
769917463400153093,@mariamira67 que nos regales con capturas de imagen de tus actividades ya no es sorpresa. Lo sorprendente es que tienes inivitado!,P
770877882222673920,Qué bonito es ser mujer  y que te joda los planes que tenias  y que te despierte el dolor de ovarios,N
769628633543667712,@PITjjjimenez_PK Denada  porcierto hazme un hueco en tu agenda de combates quiero ver lo que es capaz tu monotype contra el mio,P
772816974388887553,Tengo dos horas seguidas de latín y griego. Dos horas seguidas con la misma profesora. Menos mal que me cae bien. Pero son DOS horas.,NEU
771337139976015873,@MadnessOctopus ya... hay gente que es capaz de hacer eso. Yo si me corazón me pide poner cara de seta. No soy capaz de sonreir,N
768031258760937472,"@Gabi_Herranz @KNekro La promocion solo es para los que no saben como gestionar un canal por si mismos al fin y al cabo, la via rapida",N
770314066132885504,"@Javiturpeiro Tanto, que hace más de dos años ya que lo dejé y aún no me he atrevido a tener nada estable con nadie. Me da cosita...",N
770407023502585856,"Hoy ha sido un día duro, y me he pillado un dedo con una puerta y me duele mucho  pero se me pasa sabiendo que mañana veo a @ManuDrugs",NEU
768942387305521152,@Hekiina es que la intimidas,N
768184386206441472,@nyctophyle tia eso es muy raro,N
774979102742876160,Hoy es un día especial. Feliz 11S.,P
770648383098908672,@CheeseLena_ emberdá mis dibujos del paint son mejores,N
770165342035410944,Han tenido buena iniciativa @AnabelCampo y encima son amigos,P
770711642971734016,@thorelvasco @PabloGenis yo no me tiro pedos soy un princeso,NEU
"7,70576E+17","@ivan11PG Aunque esto no es una lucha, estamos jodidos y punto",N
770654319213436929,@Safreeoficial y pfff...tambien la gente me caia genial..y me da muchisima pena,N
770771380975591424,en verdad me duele la vida recordar este momento porque fue tan bonito,N
770641328283811840,"@AitanaZD ¡Enhorabuena! Eres la ganadora del sorteo,escríbenos por mensaje privado para darte el premio",P
770687689020600321,@AliceDesuDesu Legion>Novia? Lo bonito es Legión + novia en el pack  asi juegas con ella.,P
770670356612939780,Isco con Juande no seria titular y lo sabeis... al mister le van mas los Tissones...,N
770315388064239616,"@LovNaty Tu vida ha parido a un grandisimo hijo de la gran p... , un maravilloso hombre!!.",N
770781870636273664,He visto un documental sobre las pirámides los moais y predicciones y ahora me da cosita dormir sola,N
769808917518049280,"¡¡Muchas felicidades en el día de su cumpleaños a un buen amigo como @sagastiker!! A pasarlo en grande, compañero",P
771308689810534402,"URGENTE!!! VENTA MY NAME TIKETS!!! Tengo dos tickets ULTIMATE VIP pero no podemos ir  los vendo más baratos, contactad conmigo!!!",NEU
772425237879222272,"@jcrlaguera @sinfaltas_com @delcastellano sí, es usual en País Vasco y zonas limítrofes, pero no me cabía lo último en el tuit",NEU
769653702554681345,"Creo que pocas veces he estado tan enfadado como esta mañana, pero bueno, entre Uncharted 4 y el ejercicio me han animado",NEU
769664297140125696,Esta semana ha sido tan chachiosa que ya puedo decir que el verano se ha acabado de una manera decente  y lloro,NEU
768078356596330501,"Solo porque UNA persona diga que me conoce y opine sobre cómo soy, y convenza a otra de ello no significa que sea así",NEU
771720387751211008,"@Alvaro845 @progames045  tienes toda la razon alvaro! Soy un gran fan tuyo tu me enseñaste casi todo de clash of clans, eres el mejor!!!",P
"7,70331E+17","@hyrulen @PartidoPACMA Claro, es que es muy común que en los pueblos no los tengan en pisos, los llevan a la huerta y los tienen solos",N
770028464057483266,@MigueZYT yo te felicitaria pero no me quedan caracteres en este tweet con lo cual lo siento mucho sera el año que viene  no te rayes bro,N
770417499317895168,No hay nada más bonito q separarse d una persona y q al tiempo t diga q t echa de menos... pero a mi no m va a pasar,NEU
768772572754436098,@GordoMaestro No lo soy lemado,NEU
769274823818215424,tenía un mensaje directo y estaba,NEU
773162483821449216,que ganas del FF XV en serio,NEU
770291852914425857,@Rakshasa21 Pues no disfrutarás de un Dulce suelo,N
773655060484153348,@marinj460 a mi me a pasado en la 76,NEU
770643261140656132,@plcido_vzquez @cultrun creo que duran más que tantos amores eternos,NEU
770605388290985984,Mi madre me deja ponerme rubia pero no el pelo morado,NEU
770656648834801668,"@GinaSieben Pues sí, es precioso como bien puedes ver en el vídeo",P
770720098789261312,@lonchbox @ipatri @Joan_Artes @martasimonet @malabache @YouTube el dulce de leche hizo mucho daño,N
770680162115588096,"@pmklose Le conocí en 2011, me pareció inteligente, respetuoso y respetable, pero combativo, si...",P
770689436459921408,"@maaryamxd le doy a me gusta como fuera Rt ya que tu cuenta es privada,vale?",NEU
770693990895194112,"tengo muchas ganas de mimitos, y sabia que pasaria y ahora pos a ser fuerte o algo",N
770114952455712768,"@CNNEE y si puedo trabajar en Madrid, Buenos Aires o Bogotá yo sería también muy feliz hihihihi",P
770940498710257666,"@_lauu_20 Gracias por lo de ""ídolo""  Aunque solo soy una persona normal y corriente que escribe libros",P
771440336572915712,@Pudimos_ @iunida brutal! Como se parece a las manis separatistas en Catalunya!! Espero que todos consigan la anhelada libertad,P
771791555493498880,@SophiaBush Pero me gusta la Idea.  Ver chicas fuertes luchando al estilo Dragon Ball Z y en versión real.,P
772448468560441344,"Bueno, pues vamos a recuperar el tiempo perdido. Empezare por descargarme el Manchester City - West Ham, a ver que tal",P
769620100475449344,@Nuchiky está en textos en inglés y voces en japonés. Que desilusión me he llevado al poner el juego  habrá que acostumbrarse,N
769908335315484672,"Quiero el pelo negro azulado y no sé cómo conseguirlo  los tintes de ese color que me he echado, no han hecho nada.",N
